date,store_id,category,sub_category,item_id,is_weekend,is_holiday,units_sold,revenue,avg_price,footfall,promotion_discount_pct,promotion_type,holiday_type,weather_condition,temperature_c
2025-06-25,Store_5,Clothing,Kids,Clo_Kid_1,0,0,9.0,628.47,69.83,138,0,no_promotion,no_holiday,Cloudy,16.2
2025-06-28,Store_5,Clothing,Kids,Clo_Kid_1,1,0,15.0,906.96,75.58,212,20,Discount,no_holiday,Rainy,15.1
2025-06-30,Store_5,Clothing,Kids,Clo_Kid_1,0,0,17.0,1126.69,73.64,246,10,BOGO,no_holiday,Sunny,35.4
2025-07-01,Store_5,Clothing,Kids,Clo_Kid_1,0,0,15.0,1065.01,78.89,230,10,no_promotion,no_holiday,Storm,32.7
2025-07-12,Store_5,Clothing,Kids,Clo_Kid_1,1,0,12.0,607.15,72.28,135,30,Discount,no_holiday,Sunny,37.9
2025-07-15,Store_5,Clothing,Kids,Clo_Kid_1,0,0,12.0,818.98,85.31,250,20,BOGO,no_holiday,Cloudy,17.6
2025-07-17,Store_5,Clothing,Kids,Clo_Kid_1,0,1,17.0,914.74,67.26,170,20,no_promotion,NewYear,Storm,20.4
2025-07-20,Store_5,Clothing,Kids,Clo_Kid_1,1,0,15.0,1114.02,82.52,199,10,Clearance,no_holiday,Sunny,16.8
2025-07-21,Store_5,Clothing,Kids,Clo_Kid_1,0,0,10.0,633.69,70.41,172,10,no_promotion,no_holiday,Storm,36.1
2025-07-22,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,809.17,64.22,257,10,no_promotion,no_holiday,Cloudy,15.6
2025-07-24,Store_5,Clothing,Kids,Clo_Kid_1,0,0,9.0,550.3,76.43,166,20,no_promotion,no_holiday,Storm,17.2
2025-07-30,Store_5,Clothing,Kids,Clo_Kid_1,0,0,13.0,668.58,73.47,177,30,Discount,no_holiday,Cloudy,17.5
2025-08-08,Store_5,Clothing,Kids,Clo_Kid_1,0,0,13.0,621.89,68.34,262,30,no_promotion,no_holiday,Rainy,39.1
2025-08-13,Store_5,Clothing,Kids,Clo_Kid_1,0,0,12.0,701.03,64.91,180,10,Discount,no_holiday,Cloudy,34.3
2025-08-15,Store_5,Clothing,Kids,Clo_Kid_1,0,0,11.0,742.01,74.95,215,10,Clearance,no_holiday,Cloudy,26.3
2025-08-24,Store_5,Clothing,Kids,Clo_Kid_1,1,0,8.0,452.82,80.86,137,30,Clearance,no_holiday,Storm,27.7
2025-08-27,Store_5,Clothing,Kids,Clo_Kid_1,0,0,16.0,879.31,78.51,188,30,Discount,no_holiday,Rainy,26.8
2025-08-29,Store_5,Clothing,Kids,Clo_Kid_1,0,0,11.0,580.12,75.34,186,30,BOGO,no_holiday,Sunny,15.1
2025-08-30,Store_5,Clothing,Kids,Clo_Kid_1,1,0,23.0,1432.81,77.87,319,20,Clearance,no_holiday,Rainy,32.0
2025-09-05,Store_5,Clothing,Kids,Clo_Kid_1,0,0,12.0,628.66,74.84,156,30,BOGO,no_holiday,Sunny,31.2
2025-09-06,Store_5,Clothing,Kids,Clo_Kid_1,1,0,34.0,1580.8,66.42,321,30,Discount,no_holiday,Cloudy,32.4
2025-09-10,Store_5,Clothing,Kids,Clo_Kid_1,0,0,11.0,511.82,66.47,217,30,BOGO,no_holiday,Storm,19.4
2025-09-14,Store_5,Clothing,Kids,Clo_Kid_1,1,0,6.0,442.68,73.78,100,0,no_promotion,no_holiday,Storm,23.3
2025-09-23,Store_5,Clothing,Kids,Clo_Kid_1,0,0,10.0,740.4,74.04,203,0,no_promotion,no_holiday,Storm,31.2
2025-09-26,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,897.23,80.11,185,20,BOGO,no_holiday,Sunny,23.9
2025-09-30,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,890.85,79.54,177,20,Discount,no_holiday,Rainy,25.3
2025-10-05,Store_5,Clothing,Kids,Clo_Kid_1,1,0,17.0,1069.37,78.63,256,20,Clearance,no_holiday,Sunny,39.7
2025-10-13,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,1026.48,73.32,198,0,no_promotion,no_holiday,Rainy,35.3
2025-10-14,Store_5,Clothing,Kids,Clo_Kid_1,0,0,12.0,560.45,66.72,196,30,BOGO,no_holiday,Cloudy,23.8
2025-10-22,Store_5,Clothing,Kids,Clo_Kid_1,0,0,16.0,867.66,77.47,222,30,Clearance,no_holiday,Rainy,29.1
2025-10-23,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,984.69,78.15,275,10,no_promotion,no_holiday,Sunny,24.0
2025-10-24,Store_5,Clothing,Kids,Clo_Kid_1,0,0,15.0,819.04,60.67,244,10,BOGO,no_holiday,Storm,29.6
2025-10-28,Store_5,Clothing,Kids,Clo_Kid_1,0,0,9.0,629.91,69.99,163,0,no_promotion,no_holiday,Cloudy,35.3
2025-10-30,Store_5,Clothing,Kids,Clo_Kid_1,0,0,15.0,743.92,70.85,227,30,BOGO,no_holiday,Rainy,17.8
2025-10-31,Store_5,Clothing,Kids,Clo_Kid_1,0,0,12.0,817.67,75.71,191,10,Discount,no_holiday,Storm,19.3
2025-11-08,Store_5,Clothing,Kids,Clo_Kid_1,1,0,8.0,561.44,70.18,128,0,no_promotion,no_holiday,Storm,16.9
2025-11-12,Store_5,Clothing,Kids,Clo_Kid_1,0,0,9.0,672.93,74.77,186,0,no_promotion,no_holiday,Sunny,25.2
2025-11-16,Store_5,Clothing,Kids,Clo_Kid_1,1,0,15.0,1106.1,73.74,200,0,no_promotion,no_holiday,Storm,37.5
2025-11-18,Store_5,Clothing,Kids,Clo_Kid_1,0,0,18.0,933.03,74.05,214,30,Discount,no_holiday,Storm,33.2
2025-11-19,Store_5,Clothing,Kids,Clo_Kid_1,0,0,18.0,890.82,70.7,266,30,no_promotion,no_holiday,Storm,16.7
2025-11-27,Store_5,Clothing,Kids,Clo_Kid_1,0,0,7.0,348.73,71.17,100,30,BOGO,no_holiday,Storm,35.0
2025-12-01,Store_5,Clothing,Kids,Clo_Kid_1,0,0,15.0,719.46,68.52,203,30,Discount,no_holiday,Rainy,24.0
2025-12-02,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,865.54,77.28,197,20,Discount,no_holiday,Cloudy,24.7
2025-12-03,Store_5,Clothing,Kids,Clo_Kid_1,0,0,11.0,862.73,78.43,227,0,no_promotion,no_holiday,Cloudy,21.5
2025-12-05,Store_5,Clothing,Kids,Clo_Kid_1,0,0,16.0,788.26,70.38,265,30,BOGO,no_holiday,Cloudy,31.2
2025-12-06,Store_5,Clothing,Kids,Clo_Kid_1,1,0,9.0,529.96,84.12,127,30,Discount,no_holiday,Storm,34.3
2025-12-08,Store_5,Clothing,Kids,Clo_Kid_1,0,0,24.0,1228.25,73.11,267,30,BOGO,no_holiday,Cloudy,29.1
2025-12-15,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,942.82,84.18,196,20,Clearance,no_holiday,Storm,22.8
2025-12-17,Store_5,Clothing,Kids,Clo_Kid_1,0,0,19.0,1216.67,71.15,284,10,BOGO,no_holiday,Cloudy,24.4
2025-12-19,Store_5,Clothing,Kids,Clo_Kid_1,0,1,21.0,1055.71,62.84,223,20,Clearance,no_holiday,Sunny,19.6
2025-12-23,Store_5,Clothing,Kids,Clo_Kid_1,0,0,12.0,836.03,77.41,252,10,BOGO,no_holiday,Rainy,33.5
2025-12-24,Store_5,Clothing,Kids,Clo_Kid_1,0,0,22.0,1682.78,76.49,294,0,no_promotion,no_holiday,Sunny,27.1
2025-12-30,Store_5,Clothing,Kids,Clo_Kid_1,0,0,12.0,812.27,75.21,178,10,no_promotion,no_holiday,Cloudy,17.7
2025-01-03,Store_5,Clothing,Kids,Clo_Kid_2,0,0,16.0,796.88,71.15,207,30,Discount,no_holiday,Storm,33.4
2025-01-24,Store_5,Clothing,Kids,Clo_Kid_2,0,0,12.0,717.98,74.79,255,20,no_promotion,no_holiday,Storm,20.1
2025-01-29,Store_5,Clothing,Kids,Clo_Kid_2,0,0,12.0,690.53,71.93,170,20,no_promotion,no_holiday,Storm,38.7
2025-01-31,Store_5,Clothing,Kids,Clo_Kid_2,0,0,18.0,1053.94,73.19,288,20,BOGO,no_holiday,Storm,37.5
2025-02-01,Store_5,Clothing,Kids,Clo_Kid_2,1,0,13.0,832.52,80.05,208,20,Discount,no_holiday,Sunny,31.1
2025-02-03,Store_5,Clothing,Kids,Clo_Kid_2,0,0,7.0,372.94,76.11,128,30,Clearance,no_holiday,Rainy,33.1
2025-02-05,Store_5,Clothing,Kids,Clo_Kid_2,0,0,11.0,865.26,78.66,226,0,no_promotion,no_holiday,Cloudy,39.2
2025-02-06,Store_5,Clothing,Kids,Clo_Kid_2,0,0,6.0,353.33,73.61,117,20,BOGO,no_holiday,Rainy,22.3
2025-02-08,Store_5,Clothing,Kids,Clo_Kid_2,1,0,18.0,1181.79,72.95,229,10,Discount,no_holiday,Sunny,37.5
2025-02-14,Store_5,Clothing,Kids,Clo_Kid_2,0,0,14.0,762.5,68.08,223,20,BOGO,no_holiday,Storm,19.9
2025-02-21,Store_5,Clothing,Kids,Clo_Kid_2,0,0,12.0,698.69,72.78,181,20,Clearance,no_holiday,Cloudy,31.6
2025-02-25,Store_5,Clothing,Kids,Clo_Kid_2,0,0,17.0,655.33,55.07,196,30,Clearance,no_holiday,Cloudy,35.4
2025-02-27,Store_5,Clothing,Kids,Clo_Kid_2,0,0,10.0,500.22,71.46,156,30,BOGO,no_holiday,Storm,22.8
2025-03-08,Store_5,Clothing,Kids,Clo_Kid_2,1,0,6.0,402.35,74.51,126,10,BOGO,no_holiday,Rainy,35.3
2025-03-10,Store_5,Clothing,Kids,Clo_Kid_2,0,0,7.0,493.79,78.38,126,10,no_promotion,no_holiday,Rainy,33.8
2025-03-12,Store_5,Clothing,Kids,Clo_Kid_2,0,0,11.0,807.29,73.39,160,0,no_promotion,no_holiday,Cloudy,19.8
2025-03-17,Store_5,Clothing,Kids,Clo_Kid_2,0,0,11.0,593.59,77.09,162,30,Clearance,no_holiday,Storm,23.4
2025-03-21,Store_5,Clothing,Kids,Clo_Kid_2,0,0,1.0,55.73,61.92,19,10,Clearance,no_holiday,Rainy,29.0
2025-03-22,Store_5,Clothing,Kids,Clo_Kid_2,1,0,23.0,1717.18,74.66,295,0,no_promotion,no_holiday,Cloudy,32.4
2025-03-24,Store_5,Clothing,Kids,Clo_Kid_2,0,0,11.0,571.3,64.92,240,20,Clearance,no_holiday,Sunny,27.2
2025-03-27,Store_5,Clothing,Kids,Clo_Kid_2,0,0,15.0,813.0,67.75,222,20,no_promotion,no_holiday,Rainy,29.3
2025-04-06,Store_5,Clothing,Kids,Clo_Kid_2,1,0,18.0,1329.84,73.88,243,0,no_promotion,no_holiday,Cloudy,38.9
2025-04-08,Store_5,Clothing,Kids,Clo_Kid_2,0,0,15.0,1115.91,82.66,214,10,Discount,no_holiday,Cloudy,29.3
2025-04-10,Store_5,Clothing,Kids,Clo_Kid_2,0,0,19.0,1173.9,77.23,225,20,Discount,no_holiday,Cloudy,37.3
2025-04-11,Store_5,Clothing,Kids,Clo_Kid_2,0,0,19.0,1141.67,75.11,260,20,Clearance,no_holiday,Sunny,16.3
2025-04-12,Store_5,Clothing,Kids,Clo_Kid_2,1,0,9.0,539.14,74.88,107,20,Discount,no_holiday,Rainy,38.7
2025-04-16,Store_5,Clothing,Kids,Clo_Kid_2,0,1,15.0,954.72,70.72,158,10,BOGO,NewYear,Storm,26.7
2025-04-17,Store_5,Clothing,Kids,Clo_Kid_2,0,0,13.0,932.62,71.74,230,0,no_promotion,no_holiday,Cloudy,39.1
2025-04-19,Store_5,Clothing,Kids,Clo_Kid_2,1,0,15.0,1047.06,77.56,259,10,BOGO,no_holiday,Rainy,19.3
2025-04-24,Store_5,Clothing,Kids,Clo_Kid_2,0,0,13.0,606.88,66.69,184,30,Clearance,no_holiday,Rainy,29.7
2025-04-25,Store_5,Clothing,Kids,Clo_Kid_2,0,0,16.0,1256.96,78.56,257,0,no_promotion,no_holiday,Storm,23.2
2025-04-27,Store_5,Clothing,Kids,Clo_Kid_2,1,0,14.0,915.64,72.67,227,10,Discount,no_holiday,Sunny,34.6
2025-04-28,Store_5,Clothing,Kids,Clo_Kid_2,0,0,16.0,1279.2,79.95,230,0,no_promotion,no_holiday,Sunny,21.3
2025-04-29,Store_5,Clothing,Kids,Clo_Kid_2,0,0,13.0,945.01,80.77,182,10,Clearance,no_holiday,Sunny,20.2
2025-05-06,Store_5,Clothing,Kids,Clo_Kid_2,0,0,8.0,363.78,64.96,150,30,no_promotion,no_holiday,Storm,28.6
2025-05-07,Store_5,Clothing,Kids,Clo_Kid_2,0,0,10.0,572.08,71.51,131,20,Discount,no_holiday,Storm,18.7
2025-05-12,Store_5,Clothing,Kids,Clo_Kid_2,0,0,9.0,503.06,69.87,148,20,no_promotion,no_holiday,Sunny,19.6
2025-05-13,Store_5,Clothing,Kids,Clo_Kid_2,0,0,11.0,705.32,64.12,219,0,no_promotion,no_holiday,Sunny,31.5
2025-05-14,Store_5,Clothing,Kids,Clo_Kid_2,0,0,13.0,804.96,68.8,183,10,Clearance,no_holiday,Sunny,31.1
2025-05-19,Store_5,Clothing,Kids,Clo_Kid_2,0,0,11.0,690.3,89.65,163,30,Discount,no_holiday,Storm,33.6
2025-05-21,Store_5,Clothing,Kids,Clo_Kid_2,0,0,11.0,692.21,78.66,129,20,no_promotion,no_holiday,Storm,33.1
2025-05-22,Store_5,Clothing,Kids,Clo_Kid_2,0,0,11.0,761.2,86.5,194,20,Discount,no_holiday,Sunny,22.9
2025-05-24,Store_5,Clothing,Kids,Clo_Kid_2,1,0,10.0,799.7,79.97,184,0,no_promotion,no_holiday,Sunny,39.5
2025-05-27,Store_5,Clothing,Kids,Clo_Kid_2,0,0,11.0,698.44,70.55,180,10,BOGO,no_holiday,Rainy,34.7
2025-05-28,Store_5,Clothing,Kids,Clo_Kid_2,0,0,12.0,785.27,72.71,169,10,BOGO,no_holiday,Rainy,17.5
2025-05-31,Store_5,Clothing,Kids,Clo_Kid_2,1,0,16.0,879.54,78.53,226,30,BOGO,no_holiday,Rainy,32.3
2025-06-05,Store_5,Clothing,Kids,Clo_Kid_2,0,1,14.0,760.77,77.63,197,30,Discount,NewYear,Storm,23.0
2025-06-10,Store_5,Clothing,Kids,Clo_Kid_2,0,0,17.0,972.94,71.54,256,20,BOGO,no_holiday,Storm,24.5
2025-06-11,Store_5,Clothing,Kids,Clo_Kid_2,0,0,10.0,461.58,65.94,182,30,no_promotion,no_holiday,Storm,29.1
2025-06-19,Store_5,Clothing,Kids,Clo_Kid_2,0,0,16.0,1212.54,94.73,243,20,no_promotion,no_holiday,Cloudy,32.8
2025-06-20,Store_5,Clothing,Kids,Clo_Kid_2,0,0,14.0,726.67,74.15,220,30,BOGO,no_holiday,Sunny,22.2
2025-06-22,Store_5,Clothing,Kids,Clo_Kid_2,1,0,21.0,1227.24,73.05,244,20,BOGO,no_holiday,Rainy,21.0
2025-06-24,Store_5,Clothing,Kids,Clo_Kid_2,0,0,10.0,681.12,75.68,215,10,BOGO,no_holiday,Rainy,26.6
2025-06-29,Store_5,Clothing,Kids,Clo_Kid_2,1,0,16.0,941.31,73.54,165,20,Clearance,no_holiday,Rainy,27.0
2025-07-08,Store_5,Clothing,Kids,Clo_Kid_2,0,0,13.0,787.7,75.74,202,20,BOGO,no_holiday,Sunny,18.7
2025-07-14,Store_5,Clothing,Kids,Clo_Kid_2,0,0,15.0,992.64,82.72,208,20,Clearance,no_holiday,Sunny,21.8
2025-07-15,Store_5,Clothing,Kids,Clo_Kid_2,0,0,13.0,772.2,74.25,173,20,no_promotion,no_holiday,Cloudy,28.3
2025-07-19,Store_5,Clothing,Kids,Clo_Kid_2,1,0,14.0,857.05,68.02,224,10,BOGO,no_holiday,Rainy,21.9
2025-07-20,Store_5,Clothing,Kids,Clo_Kid_2,1,0,20.0,1480.6,74.03,247,0,no_promotion,no_holiday,Cloudy,39.2
2025-07-23,Store_5,Clothing,Kids,Clo_Kid_2,0,0,13.0,750.98,72.21,247,20,Discount,no_holiday,Storm,38.4
2025-07-25,Store_5,Clothing,Kids,Clo_Kid_2,0,0,8.0,668.32,83.54,168,0,no_promotion,no_holiday,Cloudy,26.9
2025-07-26,Store_5,Clothing,Kids,Clo_Kid_2,1,0,15.0,1230.45,82.03,160,0,no_promotion,no_holiday,Cloudy,16.7
2025-07-27,Store_5,Clothing,Kids,Clo_Kid_2,1,0,15.0,1134.75,75.65,172,0,no_promotion,no_holiday,Sunny,38.0
2025-07-28,Store_5,Clothing,Kids,Clo_Kid_2,0,0,15.0,706.96,67.33,173,30,Clearance,no_holiday,Rainy,20.0
2025-07-31,Store_5,Clothing,Kids,Clo_Kid_2,0,0,4.0,216.45,67.64,68,20,Clearance,no_holiday,Sunny,18.9
2025-08-01,Store_5,Clothing,Kids,Clo_Kid_2,0,0,8.0,600.72,75.09,142,0,no_promotion,no_holiday,Rainy,33.7
2025-08-16,Store_5,Clothing,Kids,Clo_Kid_2,1,0,16.0,1232.32,77.02,201,0,no_promotion,no_holiday,Rainy,37.1
2025-08-17,Store_5,Clothing,Kids,Clo_Kid_2,1,0,8.0,523.8,72.75,100,10,Clearance,no_holiday,Rainy,36.1
2025-08-20,Store_5,Clothing,Kids,Clo_Kid_2,0,0,6.0,432.72,72.12,113,0,no_promotion,no_holiday,Storm,37.4
2025-08-21,Store_5,Clothing,Kids,Clo_Kid_2,0,0,12.0,600.1,71.44,200,30,BOGO,no_holiday,Rainy,21.5
2025-08-29,Store_5,Clothing,Kids,Clo_Kid_2,0,0,17.0,890.83,74.86,237,30,BOGO,no_holiday,Sunny,19.5
2025-08-30,Store_5,Clothing,Kids,Clo_Kid_2,1,0,13.0,789.1,60.7,213,0,no_promotion,no_holiday,Rainy,16.4
2025-08-31,Store_5,Clothing,Kids,Clo_Kid_2,1,0,14.0,765.97,68.39,217,20,BOGO,no_holiday,Cloudy,37.6
2025-09-01,Store_5,Clothing,Kids,Clo_Kid_2,0,0,14.0,897.62,71.24,211,10,Discount,no_holiday,Cloudy,34.8
2025-09-06,Store_5,Clothing,Kids,Clo_Kid_2,1,0,12.0,987.0,82.25,168,0,no_promotion,no_holiday,Cloudy,22.4
2025-09-07,Store_5,Clothing,Kids,Clo_Kid_2,1,0,13.0,820.4,70.12,153,10,Discount,no_holiday,Storm,38.6
2025-09-09,Store_5,Clothing,Kids,Clo_Kid_2,0,0,13.0,692.33,76.08,199,30,Discount,no_holiday,Sunny,30.2
2025-09-17,Store_5,Clothing,Kids,Clo_Kid_2,0,0,9.0,618.52,76.36,168,10,no_promotion,no_holiday,Storm,21.1
2025-09-22,Store_5,Clothing,Kids,Clo_Kid_2,0,0,14.0,1043.15,82.79,207,10,BOGO,no_holiday,Rainy,30.3
2025-09-25,Store_5,Clothing,Kids,Clo_Kid_2,0,0,9.0,594.58,82.58,159,20,Discount,no_holiday,Cloudy,38.9
2025-09-28,Store_5,Clothing,Kids,Clo_Kid_2,1,0,18.0,1209.33,74.65,259,10,BOGO,no_holiday,Rainy,22.2
2025-10-04,Store_5,Clothing,Kids,Clo_Kid_2,1,0,13.0,750.36,72.15,178,20,no_promotion,no_holiday,Storm,23.5
2025-10-05,Store_5,Clothing,Kids,Clo_Kid_2,1,0,18.0,1022.69,71.02,238,20,no_promotion,no_holiday,Storm,20.8
2025-10-09,Store_5,Clothing,Kids,Clo_Kid_2,0,0,17.0,1125.32,73.55,224,10,no_promotion,no_holiday,Rainy,31.2
2025-10-16,Store_5,Clothing,Kids,Clo_Kid_2,0,0,8.0,579.2,72.4,180,0,no_promotion,no_holiday,Rainy,31.4
2025-10-21,Store_5,Clothing,Kids,Clo_Kid_2,0,0,20.0,1253.12,78.32,255,20,Clearance,no_holiday,Storm,21.6
2025-10-24,Store_5,Clothing,Kids,Clo_Kid_2,0,0,8.0,620.16,77.52,121,0,no_promotion,no_holiday,Sunny,25.7
2025-10-26,Store_5,Clothing,Kids,Clo_Kid_2,1,1,32.0,1759.52,78.55,243,30,Clearance,NewYear,Sunny,37.2
2025-10-29,Store_5,Clothing,Kids,Clo_Kid_2,0,0,24.0,1387.01,82.56,242,30,Discount,no_holiday,Cloudy,16.8
2025-10-31,Store_5,Clothing,Kids,Clo_Kid_2,0,0,12.0,723.91,86.18,143,30,BOGO,no_holiday,Storm,33.9
2025-11-02,Store_5,Clothing,Kids,Clo_Kid_2,1,0,17.0,1030.2,75.75,191,20,no_promotion,no_holiday,Rainy,16.1
2025-11-06,Store_5,Clothing,Kids,Clo_Kid_2,0,0,7.0,514.08,81.6,152,10,Discount,no_holiday,Rainy,22.6
2025-11-07,Store_5,Clothing,Kids,Clo_Kid_2,0,0,11.0,801.79,72.89,240,0,no_promotion,no_holiday,Cloudy,18.1
2025-11-11,Store_5,Clothing,Kids,Clo_Kid_2,0,0,23.0,1321.97,82.11,325,30,BOGO,no_holiday,Storm,33.1
2025-11-12,Store_5,Clothing,Kids,Clo_Kid_2,0,0,10.0,650.96,81.37,209,20,Discount,no_holiday,Sunny,23.3
2025-11-14,Store_5,Clothing,Kids,Clo_Kid_2,0,0,9.0,729.45,81.05,148,0,no_promotion,no_holiday,Cloudy,23.4
2025-11-18,Store_5,Clothing,Kids,Clo_Kid_2,0,0,11.0,581.81,75.56,231,30,Clearance,no_holiday,Sunny,32.4
2025-11-28,Store_5,Clothing,Kids,Clo_Kid_2,0,0,14.0,894.47,70.99,195,10,no_promotion,no_holiday,Cloudy,37.1
2025-11-29,Store_5,Clothing,Kids,Clo_Kid_2,1,0,19.0,1139.37,66.63,257,10,Discount,no_holiday,Sunny,27.0
2025-12-03,Store_5,Clothing,Kids,Clo_Kid_2,0,0,12.0,807.41,74.76,185,10,Clearance,no_holiday,Cloudy,35.0
2025-12-05,Store_5,Clothing,Kids,Clo_Kid_2,0,0,15.0,884.1,84.2,242,30,BOGO,no_holiday,Sunny,34.5
2025-12-06,Store_5,Clothing,Kids,Clo_Kid_2,1,0,11.0,724.09,73.14,206,10,Clearance,no_holiday,Storm,33.6
2025-12-21,Store_5,Clothing,Kids,Clo_Kid_2,1,0,20.0,1275.36,79.71,211,20,BOGO,no_holiday,Storm,39.3
2025-12-22,Store_5,Clothing,Kids,Clo_Kid_2,0,0,15.0,960.72,80.06,189,20,BOGO,no_holiday,Storm,21.5
2025-12-24,Store_5,Clothing,Kids,Clo_Kid_2,0,0,16.0,1055.52,73.3,271,10,Discount,no_holiday,Sunny,28.2
2025-12-28,Store_5,Clothing,Kids,Clo_Kid_2,1,0,18.0,1044.54,82.9,201,30,Discount,no_holiday,Storm,20.9
2025-01-08,Store_5,Clothing,Kids,Clo_Kid_3,0,0,12.0,621.54,57.55,207,10,Discount,no_holiday,Storm,15.3
2025-01-13,Store_5,Clothing,Kids,Clo_Kid_3,0,0,12.0,811.92,67.66,197,0,no_promotion,no_holiday,Sunny,25.3
2025-01-15,Store_5,Clothing,Kids,Clo_Kid_3,0,0,11.0,688.15,69.51,157,10,Discount,no_holiday,Sunny,17.4
2025-01-20,Store_5,Clothing,Kids,Clo_Kid_3,0,0,18.0,1009.15,70.08,252,20,Clearance,no_holiday,Sunny,36.7
2025-01-22,Store_5,Clothing,Kids,Clo_Kid_3,0,1,11.0,847.22,77.02,111,0,no_promotion,Christmas,Sunny,21.3
2025-01-23,Store_5,Clothing,Kids,Clo_Kid_3,0,0,7.0,537.18,76.74,120,0,no_promotion,no_holiday,Rainy,36.9
2025-01-25,Store_5,Clothing,Kids,Clo_Kid_3,1,0,22.0,1191.34,77.36,259,30,BOGO,no_holiday,Storm,20.4
2025-01-27,Store_5,Clothing,Kids,Clo_Kid_3,0,1,16.0,1131.55,78.58,220,10,Discount,no_holiday,Rainy,16.4
2025-01-28,Store_5,Clothing,Kids,Clo_Kid_3,0,0,15.0,727.65,69.3,230,30,Discount,no_holiday,Cloudy,30.5
2025-01-30,Store_5,Clothing,Kids,Clo_Kid_3,0,0,14.0,758.13,67.69,186,20,Clearance,no_holiday,Cloudy,36.4
2025-02-08,Store_5,Clothing,Kids,Clo_Kid_3,1,0,13.0,704.16,77.38,204,30,no_promotion,no_holiday,Sunny,17.0
2025-02-09,Store_5,Clothing,Kids,Clo_Kid_3,1,0,14.0,697.96,71.22,145,30,Discount,no_holiday,Sunny,29.7
2025-02-12,Store_5,Clothing,Kids,Clo_Kid_3,0,0,11.0,649.24,65.58,180,10,no_promotion,no_holiday,Rainy,37.5
2025-02-13,Store_5,Clothing,Kids,Clo_Kid_3,0,0,13.0,840.63,80.83,225,20,no_promotion,no_holiday,Cloudy,28.5
2025-02-14,Store_5,Clothing,Kids,Clo_Kid_3,0,0,12.0,700.31,83.37,214,30,no_promotion,no_holiday,Rainy,26.4
2025-02-17,Store_5,Clothing,Kids,Clo_Kid_3,0,0,15.0,1012.08,84.34,207,20,BOGO,no_holiday,Cloudy,20.0
2025-02-18,Store_5,Clothing,Kids,Clo_Kid_3,0,0,12.0,639.41,76.12,175,30,BOGO,no_holiday,Cloudy,16.0
2025-02-20,Store_5,Clothing,Kids,Clo_Kid_3,0,0,15.0,1181.4,78.76,208,0,no_promotion,no_holiday,Cloudy,36.5
2025-02-22,Store_5,Clothing,Kids,Clo_Kid_3,1,0,9.0,524.29,83.22,135,30,Discount,no_holiday,Rainy,20.0
2025-02-24,Store_5,Clothing,Kids,Clo_Kid_3,0,0,9.0,512.28,71.15,157,20,no_promotion,no_holiday,Sunny,29.7
2025-02-27,Store_5,Clothing,Kids,Clo_Kid_3,0,0,16.0,1045.25,81.66,257,20,no_promotion,no_holiday,Storm,26.9
2025-03-01,Store_5,Clothing,Kids,Clo_Kid_3,1,0,13.0,896.8,76.65,190,10,Discount,no_holiday,Storm,24.5
2025-03-02,Store_5,Clothing,Kids,Clo_Kid_3,1,0,12.0,965.76,80.48,164,0,no_promotion,no_holiday,Storm,16.9
2025-03-04,Store_5,Clothing,Kids,Clo_Kid_3,0,0,20.0,1065.68,76.12,275,30,Discount,no_holiday,Sunny,16.3
2025-03-06,Store_5,Clothing,Kids,Clo_Kid_3,0,1,7.0,579.46,82.78,81,0,no_promotion,IndependenceDay,Sunny,31.1
2025-03-08,Store_5,Clothing,Kids,Clo_Kid_3,1,0,15.0,1145.1,76.34,169,0,no_promotion,no_holiday,Rainy,38.6
2025-03-09,Store_5,Clothing,Kids,Clo_Kid_3,1,0,14.0,740.32,66.1,215,20,BOGO,no_holiday,Storm,34.3
2025-03-17,Store_5,Clothing,Kids,Clo_Kid_3,0,0,18.0,1506.78,83.71,291,0,no_promotion,no_holiday,Storm,16.2
2025-03-20,Store_5,Clothing,Kids,Clo_Kid_3,0,0,13.0,720.82,69.31,226,20,Discount,no_holiday,Storm,25.0
2025-03-27,Store_5,Clothing,Kids,Clo_Kid_3,0,0,12.0,792.19,82.52,171,20,BOGO,no_holiday,Rainy,35.7
2025-03-30,Store_5,Clothing,Kids,Clo_Kid_3,1,0,11.0,819.06,74.46,146,0,no_promotion,no_holiday,Storm,39.5
2025-04-04,Store_5,Clothing,Kids,Clo_Kid_3,0,0,10.0,820.6,82.06,206,0,no_promotion,no_holiday,Storm,36.0
2025-04-05,Store_5,Clothing,Kids,Clo_Kid_3,1,0,15.0,1227.15,81.81,234,0,no_promotion,no_holiday,Rainy,37.5
2025-04-10,Store_5,Clothing,Kids,Clo_Kid_3,0,0,18.0,1117.15,77.58,252,20,Clearance,no_holiday,Storm,15.8
2025-04-11,Store_5,Clothing,Kids,Clo_Kid_3,0,0,14.0,1092.7,78.05,233,0,no_promotion,no_holiday,Storm,22.3
2025-04-12,Store_5,Clothing,Kids,Clo_Kid_3,1,0,13.0,705.61,77.54,157,30,Discount,no_holiday,Sunny,27.9
